folder_path,price,tirage,country,currency,amount,year,coin_name
Allemagne-1-Cent-2022-A-3348000-164938774098273.jpg,1.74,45979294.8019802,Germany,Cent,1,2022,Allemagne-1-Cent-2022
Allemagne-2-Cent-2022-A-3348050-164938774641157.jpg,2.51,42200000.0,Germany,Cent,2,2022,Allemagne-2-Cent-2022
Allemagne-5-Cent-2022-A-3348100-164938775264159.jpg,2.27,27000000.0,Germany,Cent,5,2022,Allemagne-5-Cent-2022
Allemagne-10-Cent-2022-A-3348150-164938775750568.jpg,2.61,19800000.0,Germany,Cent,10,2022,Allemagne-10-Cent-2022
Allemagne-20-Cent-2022-A-3348200-164938776176727.jpg,2.24,26200000.0,Germany,Cent,20,2022,Allemagne-20-Cent-2022
Allemagne-50-Cent-2022-A-3348250-164938776680327.jpg,4.96,4000000.0,Germany,Cent,50,2022,Allemagne-50-Cent-2022
Allemagne-1-Euro-2022-A-3348300-164938777259059.jpg,8.15,45979294.8019802,Germany,Euro,1,2022,Allemagne-1-Euro-2022
Allemagne-2-Euro-2022-A-3348350-164938777828065.jpg,16.19,45979294.8019802,Germany,Euro,2,2022,Allemagne-2-Euro-2022
Allemagne-1-Cent-2021-A-3304650-161675896768350.jpg,0.84,51040000.0,Germany,Cent,1,2021,Allemagne-1-Cent-2021
Allemagne-2-Cent-2021-A-3304700-161675898794743.jpg,0.68,97600000.0,Germany,Cent,2,2021,Allemagne-2-Cent-2021
Allemagne-5-Cent-2021-A-3304750-161675904092301.jpg,0.63,47600000.0,Germany,Cent,5,2021,Allemagne-5-Cent-2021
Allemagne-10-Cent-2021-A-3304800-161675905369305.jpg,1.24,29600000.0,Germany,Cent,10,2021,Allemagne-10-Cent-2021
Allemagne-20-Cent-2021-A-3304850-161675907787768.jpg,1.35,30000000.0,Germany,Cent,20,2021,Allemagne-20-Cent-2021
Allemagne-50-Cent-2021-A-3304900-161675909166940.jpg,4.21,21600.0,Germany,Cent,50,2021,Allemagne-50-Cent-2021
Allemagne-1-Euro-2021-A-3304950-161675914725678.jpg,8.28,21600.0,Germany,Euro,1,2021,Allemagne-1-Euro-2021
Allemagne-2-Euro-2021-A-3305000-161675917659661.jpg,9.71,6000000.0,Germany,Euro,2,2021,Allemagne-2-Euro-2021
Allemagne-1-Cent-2020-A-3260350-159858887932066.jpg,0.37,49000000.0,Germany,Cent,1,2020,Allemagne-1-Cent-2020
Allemagne-2-Cent-2020-A-3260400-159858888982063.jpg,0.85,65800000.0,Germany,Cent,2,2020,Allemagne-2-Cent-2020
Allemagne-5-Cent-2020-A-3260450-159858890740048.jpg,1.04,19600000.0,Germany,Cent,5,2020,Allemagne-5-Cent-2020
Allemagne-10-Cent-2020-A-3260500-159858894399539.jpg,1.16,39800000.0,Germany,Cent,10,2020,Allemagne-10-Cent-2020
Allemagne-20-Cent-2020-A-3260550-159858895381178.jpg,1.14,23800000.0,Germany,Cent,20,2020,Allemagne-20-Cent-2020
Allemagne-50-Cent-2020-A-3260600-159858896747136.jpg,4.13,21000.0,Germany,Cent,50,2020,Allemagne-50-Cent-2020
Allemagne-1-Euro-2020-A-3260650-159858897953109.jpg,8.41,21000.0,Germany,Euro,1,2020,Allemagne-1-Euro-2020
Allemagne-2-Euro-2020-A-3260700-159858899141905.jpg,5.28,16000000.0,Germany,Euro,2,2020,Allemagne-2-Euro-2020
Allemagne-1-Cent-2019-A-3203250-155369010826732.jpg,0.57,71100000.0,Germany,Cent,1,2019,Allemagne-1-Cent-2019
Allemagne-2-Cent-2019-A-3203300-155369012093194.jpg,0.87,83700000.0,Germany,Cent,2,2019,Allemagne-2-Cent-2019
Allemagne-5-Cent-2019-A-3203350-155369012951633.jpg,0.92,40050000.0,Germany,Cent,5,2019,Allemagne-5-Cent-2019
Allemagne-10-Cent-2019-A-3203400-155369013718260.jpg,1.42,29500000.0,Germany,Cent,10,2019,Allemagne-10-Cent-2019
Allemagne-20-Cent-2019-A-3203450-155369014520075.jpg,1.26,33800000.0,Germany,Cent,20,2019,Allemagne-20-Cent-2019
Allemagne-50-Cent-2019-A-3203500-155369015431124.jpg,4.01,22500.0,Germany,Cent,50,2019,Allemagne-50-Cent-2019
Allemagne-1-Euro-2019-A-3203550-155369016933970.jpg,8.08,22500.0,Germany,Euro,1,2019,Allemagne-1-Euro-2019
Allemagne-2-Euro-2019-A-3203600-155369018128168.jpg,4.41,12550000.0,Germany,Euro,2,2019,Allemagne-2-Euro-2019
Allemagne-1-Cent-2018-A-3176400-155385308447286.jpg,0.62,90600000.0,Germany,Cent,1,2018,Allemagne-1-Cent-2018
Allemagne-2-Cent-2018-A-3176450-155385309661374.jpg,0.62,95800000.0,Germany,Cent,2,2018,Allemagne-2-Cent-2018
Allemagne-5-Cent-2018-A-3176500-155385310397367.jpg,0.63,40600000.0,Germany,Cent,5,2018,Allemagne-5-Cent-2018
Allemagne-10-Cent-2018-A-3176550-155385310977428.jpg,0.75,24000000.0,Germany,Cent,10,2018,Allemagne-10-Cent-2018
Allemagne-20-Cent-2018-A-3176600-155385311488939.jpg,1.08,28400000.0,Germany,Cent,20,2018,Allemagne-20-Cent-2018
Allemagne-50-Cent-2018-A-3176650-155385312167586.jpg,3.88,26000.0,Germany,Cent,50,2018,Allemagne-50-Cent-2018
Allemagne-1-Euro-2018-A-3176700-155385312649829.jpg,8.14,26000.0,Germany,Euro,1,2018,Allemagne-1-Euro-2018
Allemagne-1-Cent-2017-A-3135750-149770381463487.jpg,0.51,81600000.0,Germany,Cent,1,2017,Allemagne-1-Cent-2017
Allemagne-2-Cent-2017-A-3135800-149770386070582.jpg,0.57,72200000.0,Germany,Cent,2,2017,Allemagne-2-Cent-2017
Allemagne-5-Cent-2017-A-3135850-149770388542424.jpg,0.64,30000000.0,Germany,Cent,5,2017,Allemagne-5-Cent-2017
Allemagne-10-Cent-2017-A-3135900-149770390346398.jpg,0.86,25200000.0,Germany,Cent,10,2017,Allemagne-10-Cent-2017
Allemagne-20-Cent-2017-A-3135950-149770392431816.jpg,0.96,21600000.0,Germany,Cent,20,2017,Allemagne-20-Cent-2017
Allemagne-50-Cent-2017-A-3136000-149770394458655.jpg,3.28,31000.0,Germany,Cent,50,2017,Allemagne-50-Cent-2017
Allemagne-1-Euro-2017-A-3136050-149770396241218.jpg,5.79,31000.0,Germany,Euro,1,2017,Allemagne-1-Euro-2017
Allemagne-2-Euro-2017-A-3136100-149770398158302.jpg,6.24,12200000.0,Germany,Euro,2,2017,Allemagne-2-Euro-2017
Allemagne-1-Cent-2016-A-3029270-146424010463545.jpg,0.48,116600000.0,Germany,Cent,1,2016,Allemagne-1-Cent-2016
Allemagne-2-Cent-2016-A-3029280-146424011432698.jpg,0.97,101400000.0,Germany,Cent,2,2016,Allemagne-2-Cent-2016
Allemagne-5-Cent-2016-A-3029290-146424012467019.jpg,0.57,49200000.0,Germany,Cent,5,2016,Allemagne-5-Cent-2016
Allemagne-10-Cent-2016-A-3029300-146424013598608.jpg,3.77,34800.0,Germany,Cent,10,2016,Allemagne-10-Cent-2016
Allemagne-20-Cent-2016-A-3029310-146424014594403.jpg,1.69,38400000.0,Germany,Cent,20,2016,Allemagne-20-Cent-2016
Allemagne-50-Cent-2016-A-3029320-146424015470210.jpg,3.84,34800.0,Germany,Cent,50,2016,Allemagne-50-Cent-2016
Allemagne-1-Euro-2016-A-3029330-146424016721758.jpg,6.01,34800.0,Germany,Euro,1,2016,Allemagne-1-Euro-2016
Allemagne-2-Euro-2016-A-3029340-146424017725521.jpg,5.84,14200000.0,Germany,Euro,2,2016,Allemagne-2-Euro-2016
Allemagne-1-Cent-2015-A-3021020-146423970430707.jpg,0.68,86200000.0,Germany,Cent,1,2015,Allemagne-1-Cent-2015
Allemagne-2-Cent-2015-A-3021030-146423971464436.jpg,0.72,76000000.0,Germany,Cent,2,2015,Allemagne-2-Cent-2015
Allemagne-5-Cent-2015-A-3021040-146423972490911.jpg,0.83,32800000.0,Germany,Cent,5,2015,Allemagne-5-Cent-2015
Allemagne-10-Cent-2015-A-3021050-146423973360579.jpg,3.78,39800.0,Germany,Cent,10,2015,Allemagne-10-Cent-2015
Allemagne-20-Cent-2015-A-3021060-146423974397147.jpg,1.11,22800000.0,Germany,Cent,20,2015,Allemagne-20-Cent-2015
Allemagne-50-Cent-2015-A-3021070-146423975310538.jpg,3.16,39800.0,Germany,Cent,50,2015,Allemagne-50-Cent-2015
Allemagne-1-Euro-2015-A-3021080-146423976334533.jpg,6.87,39800.0,Germany,Euro,1,2015,Allemagne-1-Euro-2015
Allemagne-1-Cent-2014-A-3020930-146423705166613.jpg,0.65,66000000.0,Germany,Cent,1,2014,Allemagne-1-Cent-2014
Allemagne-2-Cent-2014-A-3020940-146423706162328.jpg,0.88,61800000.0,Germany,Cent,2,2014,Allemagne-2-Cent-2014
Allemagne-5-Cent-2014-A-3020950-146423707139675.jpg,0.71,32000000.0,Germany,Cent,5,2014,Allemagne-5-Cent-2014
Allemagne-10-Cent-2014-A-3020960-146423708138705.jpg,4.01,34000.0,Germany,Cent,10,2014,Allemagne-10-Cent-2014
Allemagne-20-Cent-2014-A-3020970-146423709238857.jpg,0.88,19200000.0,Germany,Cent,20,2014,Allemagne-20-Cent-2014
Allemagne-50-Cent-2014-A-3020980-146423710360626.jpg,3.35,34000.0,Germany,Cent,50,2014,Allemagne-50-Cent-2014
Allemagne-1-Euro-2014-A-3020990-146423711332300.jpg,6.15,34000.0,Germany,Euro,1,2014,Allemagne-1-Euro-2014
Allemagne-2-Euro-2014-A-3021000-155548683044073.jpg,6.38,5600000.0,Germany,Euro,2,2014,Allemagne-2-Euro-2014
Allemagne-1-Cent-2013-A-3018020-146384312768156.jpg,0.87,60000000.0,Germany,Cent,1,2013,Allemagne-1-Cent-2013
Allemagne-2-Cent-2013-A-3018030-146384314264298.jpg,0.57,60000000.0,Germany,Cent,2,2013,Allemagne-2-Cent-2013
Allemagne-5-Cent-2013-A-3018040-146384315469279.jpg,0.68,32000000.0,Germany,Cent,5,2013,Allemagne-5-Cent-2013
Allemagne-10-Cent-2013-A-3018050-146384316818013.jpg,3.58,45000.0,Germany,Cent,10,2013,Allemagne-10-Cent-2013
Allemagne-20-Cent-2013-A-3018060-146384318183877.jpg,1.51,16000000.0,Germany,Cent,20,2013,Allemagne-20-Cent-2013
Allemagne-50-Cent-2013-A-3018070-146384336780923.jpg,3.66,45000.0,Germany,Cent,50,2013,Allemagne-50-Cent-2013
Allemagne-1-Euro-2013-A-3018080-155548679351140.jpg,7.66,45000.0,Germany,Euro,1,2013,Allemagne-1-Euro-2013
Allemagne-1-Cent-2012-A-3013560-146383027062561.jpg,0.93,104200000.0,Germany,Cent,1,2012,Allemagne-1-Cent-2012
Allemagne-2-Cent-2012-A-3013570-146383028664290.jpg,1.03,77400000.0,Germany,Cent,2,2012,Allemagne-2-Cent-2012
Allemagne-5-Cent-2012-A-3013580-146383030095575.jpg,0.81,41800000.0,Germany,Cent,5,2012,Allemagne-5-Cent-2012
Allemagne-10-Cent-2012-A-3013590-146383031627520.jpg,5.98,45000.0,Germany,Cent,10,2012,Allemagne-10-Cent-2012
Allemagne-20-Cent-2012-A-3013600-146383032991933.jpg,1.68,21200000.0,Germany,Cent,20,2012,Allemagne-20-Cent-2012
Allemagne-50-Cent-2012-A-3013610-146383034383604.jpg,6.05,45000.0,Germany,Cent,50,2012,Allemagne-50-Cent-2012
Allemagne-1-Euro-2012-A-3013620-146383035758756.jpg,7.25,45000.0,Germany,Euro,1,2012,Allemagne-1-Euro-2012
Allemagne-1-Cent-2011-A-3003110-146382205347994.jpg,0.69,118400000.0,Germany,Cent,1,2011,Allemagne-1-Cent-2011
Allemagne-2-Cent-2011-A-3003120-146423626011778.jpg,0.85,100400000.0,Germany,Cent,2,2011,Allemagne-2-Cent-2011
Allemagne-5-Cent-2011-A-3003130-146423627021792.jpg,0.65,59200000.0,Germany,Cent,5,2011,Allemagne-5-Cent-2011
Allemagne-10-Cent-2011-A-3003140-146423628043322.jpg,5.05,55000.0,Germany,Cent,10,2011,Allemagne-10-Cent-2011
Allemagne-20-Cent-2011-A-3003150-146423629078655.jpg,2.08,33000000.0,Germany,Cent,20,2011,Allemagne-20-Cent-2011
Allemagne-50-Cent-2011-A-3003160-146423630134127.jpg,5.86,55000.0,Germany,Cent,50,2011,Allemagne-50-Cent-2011
Allemagne-1-Euro-2011-A-3003170-146423631351323.jpg,5.93,55000.0,Germany,Euro,1,2011,Allemagne-1-Euro-2011
Allemagne-2-Euro-2011-A-3003180-155548671533080.jpg,5.51,23800000.0,Germany,Euro,2,2011,Allemagne-2-Euro-2011
Allemagne-1-Cent-2010-A-4820-146382157333171.jpg,0.83,94400000.0,Germany,Cent,1,2010,Allemagne-1-Cent-2010
Allemagne-2-Cent-2010-A-4830-146423618389976.jpg,0.87,72800000.0,Germany,Cent,2,2010,Allemagne-2-Cent-2010
Allemagne-5-Cent-2010-A-4840-146423619494230.jpg,0.89,39800000.0,Germany,Cent,5,2010,Allemagne-5-Cent-2010
Allemagne-10-Cent-2010-A-4850-146423620414560.jpg,6.64,53800.0,Germany,Cent,10,2010,Allemagne-10-Cent-2010
Allemagne-20-Cent-2010-A-4860-146423621461362.jpg,2.55,24400000.0,Germany,Cent,20,2010,Allemagne-20-Cent-2010
Allemagne-50-Cent-2010-A-4870-146423622883327.jpg,5.63,53800.0,Germany,Cent,50,2010,Allemagne-50-Cent-2010
Allemagne-1-Euro-2010-A-4880-146423623848609.jpg,7.33,53800.0,Germany,Euro,1,2010,Allemagne-1-Euro-2010
Allemagne-2-Euro-2010-A-4890-155548667263484.jpg,7.76,19600000.0,Germany,Euro,2,2010,Allemagne-2-Euro-2010
Allemagne-1-Cent-2009-A-4730-146382125689670.jpg,0.89,100000000.0,Germany,Cent,1,2009,Allemagne-1-Cent-2009
Allemagne-2-Cent-2009-A-4740-146423483640429.jpg,0.91,59000000.0,Germany,Cent,2,2009,Allemagne-2-Cent-2009
Allemagne-5-Cent-2009-A-4750-146423484752009.jpg,0.87,39600000.0,Germany,Cent,5,2009,Allemagne-5-Cent-2009
Allemagne-10-Cent-2009-A-4760-146423485721730.jpg,5.52,60000.0,Germany,Cent,10,2009,Allemagne-10-Cent-2009
Allemagne-20-Cent-2009-A-4770-146423486726444.jpg,1.51,21600000.0,Germany,Cent,20,2009,Allemagne-20-Cent-2009
Allemagne-50-Cent-2009-A-4780-146423487971995.jpg,5.51,60000.0,Germany,Cent,50,2009,Allemagne-50-Cent-2009
Allemagne-1-Euro-2009-A-4790-146423488986299.jpg,7.67,60000.0,Germany,Euro,1,2009,Allemagne-1-Euro-2009
Allemagne-1-Cent-2008-A-4630-146382112638793.jpg,0.86,101200000.0,Germany,Cent,1,2008,Allemagne-1-Cent-2008
Allemagne-2-Cent-2008-A-4640-146402729533452.jpg,0.81,80000000.0,Germany,Cent,2,2008,Allemagne-2-Cent-2008
Allemagne-5-Cent-2008-A-4650-146402730565259.jpg,0.84,29200000.0,Germany,Cent,5,2008,Allemagne-5-Cent-2008
Allemagne-10-Cent-2008-A-4660-146402731727347.jpg,4.83,78000.0,Germany,Cent,10,2008,Allemagne-10-Cent-2008
Allemagne-20-Cent-2008-A-4670-146402732643182.jpg,1.32,15800000.0,Germany,Cent,20,2008,Allemagne-20-Cent-2008
Allemagne-50-Cent-2008-A-4680-146402733783725.jpg,5.68,78000.0,Germany,Cent,50,2008,Allemagne-50-Cent-2008
Allemagne-1-Euro-2008-A-4690-146423504826938.jpg,9.23,78000.0,Germany,Euro,1,2008,Allemagne-1-Euro-2008
Allemagne-2-Euro-2008-A-4700-145787247533668.jpg,6.89,11400000.0,Germany,Euro,2,2008,Allemagne-2-Euro-2008
Allemagne-1-Cent-2007-A-4530-146382061852463.jpg,0.88,119400000.0,Germany,Cent,1,2007,Allemagne-1-Cent-2007
Allemagne-2-Cent-2007-A-4540-146402556488858.jpg,0.88,100000000.0,Germany,Cent,2,2007,Allemagne-2-Cent-2007
Allemagne-5-Cent-2007-A-4550-146402557488295.jpg,1.13,52400000.0,Germany,Cent,5,2007,Allemagne-5-Cent-2007
Allemagne-10-Cent-2007-A-4560-146423512363902.jpg,4.66,75000.0,Germany,Cent,10,2007,Allemagne-10-Cent-2007
Allemagne-20-Cent-2007-A-4570-146402558576270.jpg,1.53,21600000.0,Germany,Cent,20,2007,Allemagne-20-Cent-2007
Allemagne-50-Cent-2007-A-4580-146402559422679.jpg,5.58,75000.0,Germany,Cent,50,2007,Allemagne-50-Cent-2007
Allemagne-1-Euro-2007-A-4590-146402560492754.jpg,10.43,75000.0,Germany,Euro,1,2007,Allemagne-1-Euro-2007
Allemagne-1-Cent-2006-A-4430-146382049379369.jpg,4.78,90000.0,Germany,Cent,1,2006,Allemagne-1-Cent-2006
Allemagne-2-Cent-2006-A-4440-146402520932345.jpg,0.63,108000000.0,Germany,Cent,2,2006,Allemagne-2-Cent-2006
Allemagne-5-Cent-2006-A-4450-146402521873819.jpg,0.63,27000000.0,Germany,Cent,5,2006,Allemagne-5-Cent-2006
Allemagne-10-Cent-2006-A-4460-146402522830043.jpg,4.01,90000.0,Germany,Cent,10,2006,Allemagne-10-Cent-2006
Allemagne-20-Cent-2006-A-4470-146402524236269.jpg,1.28,39000000.0,Germany,Cent,20,2006,Allemagne-20-Cent-2006
Allemagne-50-Cent-2006-A-4480-146402525215144.jpg,4.37,90000.0,Germany,Cent,50,2006,Allemagne-50-Cent-2006
Allemagne-1-Euro-2006-A-4490-146402526472693.jpg,4.96,90000.0,Germany,Euro,1,2006,Allemagne-1-Euro-2006
Allemagne-2-Euro-2006-A-4500-145787241062792.jpg,13.85,90000.0,Germany,Euro,2,2006,Allemagne-2-Euro-2006
Allemagne-1-Cent-2005-A-4330-146382019089283.jpg,0.62,120000000.0,Germany,Cent,1,2005,Allemagne-1-Cent-2005
Allemagne-2-Cent-2005-A-4340-146384825718249.jpg,0.62,73000000.0,Germany,Cent,2,2005,Allemagne-2-Cent-2005
Allemagne-5-Cent-2005-A-4350-146402463295294.jpg,0.56,44000000.0,Germany,Cent,5,2005,Allemagne-5-Cent-2005
Allemagne-10-Cent-2005-A-4360-155548644911967.jpg,3.97,100000.0,Germany,Cent,10,2005,Allemagne-10-Cent-2005
Allemagne-20-Cent-2005-A-4370-146402465373496.jpg,1.57,8000000.0,Germany,Cent,20,2005,Allemagne-20-Cent-2005
Allemagne-50-Cent-2005-A-4380-146402466372127.jpg,3.89,100000.0,Germany,Cent,50,2005,Allemagne-50-Cent-2005
Allemagne-1-Euro-2005-A-4390-146402468312789.jpg,5.88,100000.0,Germany,Euro,1,2005,Allemagne-1-Euro-2005
Allemagne-2-Euro-2005-A-4400-146423522077333.jpg,10.76,100000.0,Germany,Euro,2,2005,Allemagne-2-Euro-2005
Allemagne-1-Cent-2004-A-4230-146382005395403.jpg,0.62,280000000.0,Germany,Cent,1,2004,Allemagne-1-Cent-2004
Allemagne-2-Cent-2004-A-4240-146384809741499.jpg,0.59,127000000.0,Germany,Cent,2,2004,Allemagne-2-Cent-2004
Allemagne-5-Cent-2004-A-4250-146402422138733.jpg,0.58,112000000.0,Germany,Cent,5,2004,Allemagne-5-Cent-2004
Allemagne-10-Cent-2004-A-4260-146402423268880.jpg,4.94,140000.0,Germany,Cent,10,2004,Allemagne-10-Cent-2004
Allemagne-20-Cent-2004-A-4270-146423528939700.jpg,4.78,140000.0,Germany,Cent,20,2004,Allemagne-20-Cent-2004
Allemagne-50-Cent-2004-A-4280-146402424533912.jpg,2.01,82260000.0,Germany,Cent,50,2004,Allemagne-50-Cent-2004
Allemagne-1-Euro-2004-A-4290-146402425919851.jpg,3.25,21860000.0,Germany,Euro,1,2004,Allemagne-1-Euro-2004
Allemagne-2-Euro-2004-A-4300-146402426855768.jpg,5.58,31570000.0,Germany,Euro,2,2004,Allemagne-2-Euro-2004
Allemagne-1-Cent-2003-A-4130-155548636420650.jpg,4.11,180000.0,Germany,Cent,1,2003,Allemagne-1-Cent-2003
Allemagne-2-Cent-2003-A-4140-146384779870990.jpg,0.61,200000000.0,Germany,Cent,2,2003,Allemagne-2-Cent-2003
Allemagne-5-Cent-2003-A-4150-148907732747425.jpg,4.51,180000.0,Germany,Cent,5,2003,Allemagne-5-Cent-2003
Allemagne-10-Cent-2003-A-4160-146402386176951.jpg,0.81,50660000.0,Germany,Cent,10,2003,Allemagne-10-Cent-2003
Allemagne-20-Cent-2003-A-4170-146402387245038.jpg,0.92,41860000.0,Germany,Cent,20,2003,Allemagne-20-Cent-2003
Allemagne-50-Cent-2003-A-4180-148907725412223.jpg,4.11,180000.0,Germany,Cent,50,2003,Allemagne-50-Cent-2003
Allemagne-1-Euro-2003-A-4190-146402388391189.jpg,3.66,50250000.0,Germany,Euro,1,2003,Allemagne-1-Euro-2003
Allemagne-2-Euro-2003-A-4200-146402389328686.jpg,6.03,20470000.0,Germany,Euro,2,2003,Allemagne-2-Euro-2003
Allemagne-1-Cent-2002-A-4030-155548458652804.jpg,0.65,800000000.0,Germany,Cent,1,2002,Allemagne-1-Cent-2002
Allemagne-2-Cent-2002-A-4040-146384766974753.jpg,0.58,360000000.0,Germany,Cent,2,2002,Allemagne-2-Cent-2002
Allemagne-5-Cent-2002-A-4050-146402239216949.jpg,0.66,480000000.0,Germany,Cent,5,2002,Allemagne-5-Cent-2002
Allemagne-10-Cent-2002-A-4060-146402344785172.jpg,0.72,696150000.0,Germany,Cent,10,2002,Allemagne-10-Cent-2002
Allemagne-20-Cent-2002-A-4070-155548602582192.jpg,0.93,378150000.0,Germany,Cent,20,2002,Allemagne-20-Cent-2002
Allemagne-50-Cent-2002-A-4080-146402346741905.jpg,1.58,337750000.0,Germany,Cent,50,2002,Allemagne-50-Cent-2002
Allemagne-1-Euro-2002-A-4090-155548603518922.jpg,2.51,367900000.0,Germany,Euro,1,2002,Allemagne-1-Euro-2002
Allemagne-2-Euro-2002-A-4100-146402348890785.jpg,5.74,238920000.0,Germany,Euro,2,2002,Allemagne-2-Euro-2002
Andorre-1-Cent-2021-3332250-164216152222273.jpg,11.78,200000.0,Andorra,Cent,1,2021,Andorre-1-Cent-2021
Andorre-2-Cent-2021-3332300-164216152828241.jpg,7.69,700000.0,Andorra,Cent,2,2021,Andorre-2-Cent-2021
Andorre-5-Cent-2021-3332350-164216153961606.jpg,8.59,10500.0,Andorra,Cent,5,2021,Andorre-5-Cent-2021
Andorre-10-Cent-2021-3332400-164216153873109.jpg,2.48,1400000.0,Andorra,Cent,10,2021,Andorre-10-Cent-2021
Andorre-20-Cent-2021-3332450-164216154633513.jpg,2.85,1420000.0,Andorra,Cent,20,2021,Andorre-20-Cent-2021
Andorre-50-Cent-2021-3332500-164216155123125.jpg,3.36,600000.0,Andorra,Cent,50,2021,Andorre-50-Cent-2021
Andorre-1-Euro-2021-3332550-164216155945134.jpg,18.69,50000.0,Andorra,Euro,1,2021,Andorre-1-Euro-2021
Andorre-2-Euro-2021-3332600-164216156461532.jpg,5.65,1474500.0,Andorra,Euro,2,2021,Andorre-2-Euro-2021
Andorre-1-Cent-2020-3291450-160940540889611.jpg,10.43,12000.0,Andorra,Cent,1,2020,Andorre-1-Cent-2020
Andorre-2-Cent-2020-3291500-160940542181881.jpg,6.15,12000.0,Andorra,Cent,2,2020,Andorre-2-Cent-2020
Andorre-5-Cent-2020-3291550-160940543121681.jpg,6.48,12000.0,Andorra,Cent,5,2020,Andorre-5-Cent-2020
Andorre-10-Cent-2020-3291600-160940545151437.jpg,2.66,860000.0,Andorra,Cent,10,2020,Andorre-10-Cent-2020
Andorre-20-Cent-2020-3291650-160940546322833.jpg,3.64,175000.0,Andorra,Cent,20,2020,Andorre-20-Cent-2020
Andorre-50-Cent-2020-3291700-160940547576349.jpg,4.05,740000.0,Andorra,Cent,50,2020,Andorre-50-Cent-2020
Andorre-1-Euro-2020-3291750-160940548933833.jpg,25.45,12000.0,Andorra,Euro,1,2020,Andorre-1-Euro-2020
Andorre-2-Euro-2020-3291800-160940550373497.jpg,5.65,1500000.0,Andorra,Euro,2,2020,Andorre-2-Euro-2020
Andorre-1-Cent-2019-3249700-157568986896709.jpg,1.66,2447000.0,Andorra,Cent,1,2019,Andorre-1-Cent-2019
Andorre-2-Cent-2019-3249750-157568988143033.jpg,1.68,1727000.0,Andorra,Cent,2,2019,Andorre-2-Cent-2019
Andorre-5-Cent-2019-3249800-157568989481128.jpg,1.51,2100000.0,Andorra,Cent,5,2019,Andorre-5-Cent-2019
Andorre-10-Cent-2019-3249850-157568992375460.jpg,2.15,1610000.0,Andorra,Cent,10,2019,Andorre-10-Cent-2019
Andorre-20-Cent-2019-3249900-157568993866289.jpg,1.92,1570000.0,Andorra,Cent,20,2019,Andorre-20-Cent-2019
Andorre-50-Cent-2019-3249950-157568995112031.jpg,3.96,930000.0,Andorra,Cent,50,2019,Andorre-50-Cent-2019
Andorre-1-Euro-2019-3250000-157568996679098.jpg,25.83,15000.0,Andorra,Euro,1,2019,Andorre-1-Euro-2019
Andorre-2-Euro-2019-3250050-157568997979219.jpg,5.08,1058310.0,Andorra,Euro,2,2019,Andorre-2-Euro-2019
Andorre-1-Cent-2018-3194350-155383481365653.jpg,0.96,3430000.0,Andorra,Cent,1,2018,Andorre-1-Cent-2018
Andorre-2-Cent-2018-3194400-155383504783007.jpg,1.02,2550000.0,Andorra,Cent,2,2018,Andorre-2-Cent-2018
Andorre-5-Cent-2018-3194450-155383532577979.jpg,1.29,1800000.0,Andorra,Cent,5,2018,Andorre-5-Cent-2018
Andorre-10-Cent-2018-3194500-155383536953231.jpg,2.29,980000.0,Andorra,Cent,10,2018,Andorre-10-Cent-2018
Andorre-20-Cent-2018-3194550-155383537423736.jpg,1.91,1014000.0,Andorra,Cent,20,2018,Andorre-20-Cent-2018
Andorre-50-Cent-2018-3194600-155383538165571.jpg,2.14,890000.0,Andorra,Cent,50,2018,Andorre-50-Cent-2018
Andorre-1-Euro-2018-3194650-155383605668667.jpg,17.79,20000.0,Andorra,Euro,1,2018,Andorre-1-Euro-2018
Andorre-2-Euro-2018-3194700-155383606250687.jpg,5.58,868000.0,Andorra,Euro,2,2018,Andorre-2-Euro-2018
Andorre-1-Cent-2017-3171850-155391655936167.jpg,2.38,2582395.0,Andorra,Cent,1,2017,Andorre-1-Cent-2017
Andorre-2-Cent-2017-3171900-155391661371943.jpg,2.31,1515000.0,Andorra,Cent,2,2017,Andorre-2-Cent-2017
Andorre-5-Cent-2017-3171950-155391661876985.jpg,1.62,2191421.0,Andorra,Cent,5,2017,Andorre-5-Cent-2017
Andorre-10-Cent-2017-3172000-155391662424787.jpg,1.63,1103000.0,Andorra,Cent,10,2017,Andorre-10-Cent-2017
Andorre-20-Cent-2017-3172050-155391663383365.jpg,2.51,1213000.0,Andorra,Cent,20,2017,Andorre-20-Cent-2017
Andorre-50-Cent-2017-3172100-155391663988125.jpg,2.96,968800.0,Andorra,Cent,50,2017,Andorre-50-Cent-2017
Andorre-1-Euro-2017-3172150-155391664598570.jpg,15.66,22000.0,Andorra,Euro,1,2017,Andorre-1-Euro-2017
Andorre-2-Euro-2017-3172200-155391665219739.jpg,5.34,794588.0,Andorra,Euro,2,2017,Andorre-2-Euro-2017
Andorre-1-Cent-2016-3141200-150537804195363.jpg,10.71,35000.0,Andorra,Cent,1,2016,Andorre-1-Cent-2016
Andorre-2-Cent-2016-3141250-150537805527668.jpg,11.48,35000.0,Andorra,Cent,2,2016,Andorre-2-Cent-2016
Andorre-5-Cent-2016-3141300-150537807248581.jpg,6.52,35000.0,Andorra,Cent,5,2016,Andorre-5-Cent-2016
Andorre-10-Cent-2016-3141350-150537828468453.jpg,6.18,35000.0,Andorra,Cent,10,2016,Andorre-10-Cent-2016
